team1_strength,team2_strength,team1_recent_form,team2_recent_form,team1_home,toss_win,batting_first,avg_team1_score,avg_team2_score,team1_win_pct,team2_win_pct,pitch_type,venue_city,weather,pressure_match,team1_win
91,80,3,1,0,1,0,173,153,41.56113513083681,66.46713885374146,Batting,Pune,Humid,0,1
69,67,4,0,1,1,1,150,154,47.22878986843841,68.51325407645032,Bowling,Pune,Humid,1,1
69,87,3,3,0,1,1,170,159,60.522126592461774,61.494339007418496,Bowling,Pune,Humid,0,0
78,64,3,3,0,1,1,150,173,42.557746739105816,54.77595343028979,Bowling,Delhi,Humid,1,1
93,76,4,1,0,0,0,195,175,47.341055354489754,59.21864647173066,Bowling,Delhi,Clear,0,1
92,96,4,4,0,0,1,193,158,65.65925104552036,52.420031550439994,Bowling,Delhi,Clear,0,0
82,95,1,3,0,0,0,195,148,57.488588480935604,48.96477495546004,Batting,Pune,Humid,1,0
87,78,4,3,0,0,1,177,146,42.085646207595865,68.52064204418886,Batting,Pune,Humid,1,1
91,86,1,4,1,0,1,192,169,41.4304943274929,43.46170687029771,Bowling,Pune,Humid,0,0
66,93,1,0,1,1,1,160,152,41.833686259773,50.39180704150327,Batting,Pune,Clear,0,0
88,70,1,3,1,1,0,185,166,68.25625150441758,66.97266879881779,Bowling,Pune,Humid,1,1
67,71,3,2,1,0,0,169,183,65.49614285683164,61.6942429176225,Bowling,Pune,Clear,0,1
60,80,3,3,0,0,0,149,174,65.34820126056324,40.8730435396893,Batting,Pune,Clear,0,0
62,70,4,0,1,0,0,165,152,67.72650286730638,40.692990202727415,Batting,Mumbai,Humid,0,1
83,98,3,0,0,1,0,166,154,55.15766170752731,55.49537387873724,Bowling,Delhi,Clear,0,0
82,87,4,1,0,1,0,147,185,47.42034013430032,54.52759168690065,Bowling,Mumbai,Clear,0,1
67,64,3,2,0,0,1,178,195,52.04044012715554,53.28974615968955,Bowling,Delhi,Clear,1,1
96,76,0,0,1,1,0,147,148,61.56592218651433,49.070312855170265,Bowling,Pune,Humid,0,1
62,79,0,4,0,0,1,199,184,66.28098614563795,69.59916159440917,Batting,Mumbai,Humid,0,0
92,71,4,2,1,1,0,147,162,53.05272780098573,48.15961968950144,Bowling,Pune,Humid,1,1
87,65,3,2,1,1,1,194,193,56.06142866146183,54.701206193216855,Batting,Mumbai,Humid,1,1
67,76,3,4,1,0,1,173,175,67.95348979828759,52.14679290469199,Bowling,Mumbai,Humid,1,0
93,78,1,3,1,1,0,198,192,43.22495911328287,45.107482778852265,Bowling,Pune,Humid,1,1
94,85,2,4,1,1,1,155,179,65.86897650922371,46.07856457375836,Batting,Mumbai,Humid,1,1
91,91,4,4,0,0,0,180,142,44.77922446755808,67.54908226029319,Batting,Mumbai,Humid,0,0
83,65,2,3,0,1,0,152,173,54.51584050871861,65.74839168567865,Batting,Delhi,Clear,0,1
73,95,2,3,1,0,0,162,158,46.55269385989179,45.971329174610574,Batting,Pune,Humid,0,0
91,97,4,3,0,1,0,151,167,58.08842892071813,66.26987871728541,Batting,Pune,Clear,1,0
75,70,3,3,1,0,1,166,162,56.75720265124798,46.275583902425275,Bowling,Mumbai,Clear,1,1
63,92,4,3,0,0,0,161,179,51.400220927222556,58.79638965243092,Bowling,Pune,Humid,1,0
96,83,2,4,0,1,1,171,188,65.89910544535373,42.43841569962081,Bowling,Delhi,Clear,0,1
80,82,3,1,0,1,1,196,184,59.7943996086418,66.41108878777355,Batting,Delhi,Clear,0,1
73,74,0,1,0,0,1,188,146,61.636153748858305,41.54500898396401,Batting,Pune,Humid,0,0
90,86,4,0,0,1,0,166,180,44.51979214623006,56.6482866775341,Batting,Pune,Clear,0,1
77,70,4,1,0,1,1,141,151,66.49497033926853,63.39134575541155,Bowling,Delhi,Humid,0,1
66,76,3,1,0,1,0,184,153,45.011204908600554,43.50504209232044,Batting,Pune,Clear,0,0
69,73,0,4,0,0,1,172,185,46.683548926298805,52.134408025005655,Bowling,Mumbai,Clear,1,0
66,86,0,3,0,0,0,165,154,43.841654154906415,41.2585045447015,Bowling,Pune,Humid,0,0
92,77,3,3,0,0,0,167,142,53.210776239064465,60.48257732019877,Bowling,Mumbai,Clear,0,1
82,87,1,4,0,1,0,158,154,66.6312769525693,49.223487848840556,Batting,Delhi,Clear,0,0
80,63,4,1,0,1,0,182,190,47.573425588295784,56.7818573391541,Bowling,Pune,Humid,0,1
78,66,4,4,0,0,1,144,163,51.2126026126886,67.98196811261084,Bowling,Delhi,Humid,0,1
78,94,2,0,1,0,1,172,191,65.38199260226266,49.175743239845275,Bowling,Pune,Clear,1,0
95,68,3,3,0,1,0,159,185,58.53445839276667,41.45882414905833,Batting,Mumbai,Clear,0,1
88,67,2,2,0,1,1,169,147,62.54849180938831,60.26883303096101,Bowling,Pune,Humid,0,1
77,76,2,0,0,1,0,184,144,46.420001483083446,63.60523403542503,Batting,Delhi,Clear,1,1
61,76,0,0,0,1,0,147,190,61.49469589997726,68.73605679632728,Batting,Mumbai,Humid,1,0
60,92,4,4,0,0,1,177,143,46.82831735925318,44.73402631076998,Bowling,Pune,Humid,0,0
64,91,2,1,0,1,0,156,153,69.61941946631983,51.764197753484495,Bowling,Delhi,Humid,0,0
79,67,0,3,1,1,0,183,155,56.79658468380212,65.32421380076424,Batting,Delhi,Clear,0,1
70,78,3,2,1,0,0,140,159,60.86917774129411,64.20614179806638,Bowling,Pune,Clear,0,1
61,97,2,0,1,0,0,142,163,43.55204752424508,58.743871220015876,Batting,Delhi,Clear,0,0
62,62,4,2,0,1,0,185,145,47.51967940124709,48.08105635608082,Batting,Mumbai,Humid,1,1
82,64,2,1,0,0,1,165,194,44.19221978693063,48.521058719523324,Batting,Pune,Clear,1,1
71,72,3,1,0,1,1,170,196,51.705121458151694,43.72008983872428,Bowling,Mumbai,Humid,0,1
79,90,2,2,1,1,1,147,170,48.524075926161956,67.65561021357729,Batting,Delhi,Clear,0,0
64,75,4,3,0,0,0,182,145,61.98766778891708,45.18794543918336,Batting,Delhi,Humid,1,0
96,91,0,1,0,0,0,198,174,43.26126938884454,57.186598035397196,Bowling,Delhi,Humid,1,0
97,81,4,2,1,1,0,185,154,62.56178105351105,57.53054250946339,Bowling,Mumbai,Clear,0,1
89,88,0,0,1,0,0,147,168,41.37114473915762,51.08816323585806,Batting,Delhi,Humid,0,1
68,81,1,2,0,1,0,174,142,46.06053511967177,50.575553830163656,Batting,Pune,Clear,0,0
93,62,4,2,0,1,0,178,150,63.75894975893809,60.057652556748394,Batting,Pune,Clear,0,1
94,69,4,4,0,1,1,167,142,62.283299233236846,51.648933338456175,Bowling,Delhi,Clear,0,1
81,80,3,1,0,0,0,190,167,54.2897834175659,47.65346180014002,Batting,Pune,Clear,0,1
83,75,2,3,1,1,1,143,149,41.499481452326556,51.97395107200093,Batting,Mumbai,Clear,1,1
76,71,0,3,0,1,0,196,189,58.29681225007898,64.22986232996638,Bowling,Mumbai,Humid,1,0
69,61,0,4,0,1,1,155,172,52.201723119222954,68.99435365393558,Bowling,Delhi,Clear,1,0
89,83,3,3,1,0,0,152,187,49.49584450593909,59.07850691361534,Batting,Pune,Humid,1,1
82,94,3,2,0,1,1,159,155,59.21231910479602,63.463036764523196,Bowling,Pune,Clear,0,0
91,89,2,4,0,1,1,190,198,53.09843686605179,55.984745839378306,Batting,Delhi,Humid,1,0
76,89,2,0,1,1,0,144,149,42.77263301359536,58.74469426280314,Batting,Mumbai,Humid,1,1
76,94,4,1,1,0,0,194,172,67.47851411537033,69.64259970209679,Bowling,Delhi,Clear,0,1
73,78,1,1,0,1,1,176,175,63.35479298360137,53.15256594105735,Batting,Pune,Humid,1,0
68,67,2,1,1,1,0,159,142,41.69134573871657,41.987640908626,Batting,Pune,Clear,0,1
99,85,3,2,1,0,0,163,144,55.751916105720866,68.71020753458063,Bowling,Delhi,Clear,0,1
61,99,2,0,0,0,0,175,151,42.50132688695885,63.791851627106425,Batting,Mumbai,Clear,1,0
84,66,0,4,1,1,1,173,196,65.11869577175455,51.949311035907144,Bowling,Mumbai,Humid,1,1
98,89,1,4,0,1,0,197,183,58.39041883155915,69.47185160868307,Batting,Delhi,Humid,1,0
68,66,4,1,0,1,1,184,152,45.173474007192056,50.366072510458785,Bowling,Pune,Humid,0,1
81,62,0,0,0,0,1,187,163,40.62224028418602,51.163605880240866,Bowling,Mumbai,Humid,1,1
63,60,0,0,0,0,0,193,183,40.947430364392616,58.291940595697625,Bowling,Delhi,Clear,0,1
85,95,1,0,1,1,1,173,196,55.22096416194489,48.230421584660704,Bowling,Pune,Clear,1,0
88,84,4,3,0,0,0,158,171,62.031204360303214,60.95714455392198,Bowling,Mumbai,Humid,0,1
93,96,3,3,0,1,0,156,155,43.62521354001878,44.585509118515176,Bowling,Mumbai,Humid,1,0
82,60,4,1,0,1,1,144,171,46.638521977448725,43.24075958074461,Batting,Delhi,Clear,1,1
96,74,2,0,0,0,1,164,184,49.81779835508597,56.04634022692467,Batting,Pune,Humid,0,1
70,96,0,0,1,1,1,157,176,46.54230346183459,56.664810471832034,Bowling,Mumbai,Clear,1,0
65,72,2,4,1,0,1,199,195,51.74009688061476,43.199652088890716,Batting,Delhi,Humid,1,0
77,99,3,4,1,0,1,194,175,56.78845017295228,68.92528783393453,Bowling,Mumbai,Humid,0,0
80,67,2,1,0,1,0,192,160,60.54810244723927,57.198599728212514,Bowling,Pune,Humid,1,1
95,64,4,0,1,0,1,189,186,68.91325546621685,44.531049774907785,Batting,Mumbai,Clear,1,1
97,68,2,1,1,1,0,147,151,67.92531009049583,49.34327572996897,Bowling,Pune,Clear,0,1
93,60,3,4,0,0,0,166,190,57.103809244867435,64.00702641799488,Batting,Mumbai,Humid,1,1
76,95,3,4,1,1,1,154,160,62.02450169369064,55.696945835965955,Bowling,Mumbai,Humid,0,0
96,94,3,3,0,1,1,184,199,68.52616613876283,45.64445045639667,Bowling,Delhi,Humid,1,1
84,61,4,1,1,1,1,152,190,42.50415833624214,43.08546916185414,Batting,Mumbai,Humid,1,1
97,99,3,1,1,0,1,155,160,40.16904279584288,52.92323236712454,Bowling,Pune,Humid,0,1
71,82,0,0,1,1,1,161,182,40.893992911887494,50.12244126059303,Bowling,Delhi,Humid,1,0
82,68,3,0,1,0,0,159,192,56.90048087118892,59.67752057445921,Bowling,Pune,Humid,0,1
81,93,2,3,0,0,0,152,145,62.88500275907602,67.75740960853496,Batting,Pune,Humid,0,0
80,73,2,2,0,0,0,159,148,51.01224852235104,47.43190857322476,Batting,Delhi,Clear,1,1
86,63,2,2,1,0,1,141,140,56.35717524182856,65.65701799848536,Batting,Pune,Clear,0,1
90,89,4,2,0,0,1,174,151,55.49098955645611,67.61385935335602,Batting,Mumbai,Clear,1,1
65,90,2,1,1,1,0,186,197,42.843126747760586,67.06007798409705,Batting,Delhi,Clear,0,0
86,97,4,1,1,0,1,194,153,49.64764792672147,68.56231989836306,Bowling,Mumbai,Humid,1,1
99,70,4,4,1,1,1,158,145,40.58305465546906,65.26325866387826,Batting,Mumbai,Clear,1,1
93,94,3,1,1,1,1,184,140,43.32117066419533,57.804580161900105,Batting,Pune,Clear,0,1
71,67,0,1,1,0,0,176,161,64.35574668729333,52.295382961307254,Bowling,Pune,Humid,1,1
66,62,3,1,1,1,1,197,173,64.88240491744956,54.75063358101314,Bowling,Mumbai,Clear,1,1
69,73,3,3,0,1,0,193,195,64.05838960135209,66.17836524632756,Batting,Delhi,Clear,1,0
76,72,4,1,0,0,1,145,150,61.8045592285671,49.04195132251547,Bowling,Mumbai,Clear,0,1
85,91,4,0,1,1,1,153,142,63.79938539199705,44.77785083023283,Bowling,Mumbai,Clear,1,1
80,93,2,0,0,0,0,143,181,60.12947023808555,44.22457654401386,Bowling,Pune,Clear,1,0
87,78,2,4,1,0,1,161,145,60.09500016448865,64.80983829715001,Batting,Pune,Humid,0,1
61,97,3,3,0,0,1,190,145,60.02085392475424,62.84457058990293,Bowling,Mumbai,Humid,1,0
60,75,1,0,0,1,1,194,159,55.42128369034612,54.92936023139025,Bowling,Mumbai,Humid,0,0
95,61,1,3,0,1,0,178,160,50.900417003945336,48.2461428427646,Batting,Pune,Clear,0,1
85,99,2,3,1,1,1,175,141,61.90585798484665,60.32839526627834,Bowling,Mumbai,Clear,1,0
88,76,1,4,0,1,1,173,165,48.95938040760225,41.15299292297409,Bowling,Pune,Clear,0,0
80,93,2,3,1,0,1,166,170,56.28706394432858,57.04683446999984,Batting,Mumbai,Humid,1,0
70,75,4,1,1,0,1,146,165,53.000668606536436,51.95275506218391,Batting,Delhi,Clear,1,1
99,97,3,3,1,1,1,142,195,48.29866831281103,69.33578901435905,Batting,Delhi,Clear,1,1
70,61,0,4,0,0,0,186,171,69.2406976135739,55.22680747331578,Bowling,Mumbai,Clear,0,0
95,61,3,4,0,1,0,172,149,47.762549356054585,56.568032573508034,Batting,Pune,Clear,0,1
98,85,2,4,0,0,1,141,162,49.2787919116909,61.370879903284575,Batting,Mumbai,Humid,1,1
99,72,2,0,1,0,1,181,197,44.847625052742046,54.5361544337694,Bowling,Mumbai,Humid,1,1
94,90,3,1,1,0,0,155,145,64.68941875942872,46.737058578302545,Bowling,Pune,Clear,0,1
93,93,2,0,0,0,1,164,162,57.59768201663468,56.11833539645344,Bowling,Mumbai,Humid,1,1
83,98,1,2,1,0,1,199,167,58.391177694171574,68.32806612672161,Bowling,Pune,Humid,0,0
81,62,1,1,0,1,1,154,188,64.61684235397294,52.297329645054155,Bowling,Mumbai,Humid,0,1
64,67,2,3,0,1,1,163,169,50.28758975889638,60.38922864999019,Batting,Pune,Clear,1,0
92,82,2,4,0,0,1,154,153,45.80900276140641,69.34102566657054,Batting,Mumbai,Humid,1,0
95,73,1,2,0,1,1,170,176,45.95216091981712,64.89766938950471,Batting,Delhi,Humid,1,1
79,86,2,1,1,0,1,153,194,61.97859464386778,59.77102399249971,Bowling,Pune,Clear,0,1
78,88,2,0,0,0,1,193,171,58.42345463387342,62.07989464991543,Batting,Delhi,Humid,0,0
94,98,3,4,0,0,0,153,188,46.190166357462665,68.09449744051226,Bowling,Pune,Humid,0,0
76,98,0,0,0,0,0,145,173,44.351961839212706,68.7925631320107,Bowling,Pune,Humid,0,0
93,60,1,1,0,1,1,153,180,43.620619154859185,69.06904390965988,Batting,Pune,Clear,1,1
68,76,3,1,0,0,1,156,183,58.83395943109113,58.769248846075655,Batting,Pune,Clear,0,1
85,89,0,2,0,1,1,157,190,40.0035593473255,51.54134949595709,Bowling,Mumbai,Humid,1,0
61,72,2,3,0,0,1,159,161,40.54958027810631,43.994593868688995,Bowling,Mumbai,Clear,0,0
68,80,2,0,1,0,0,190,170,51.68659406878286,51.566440040212086,Batting,Pune,Clear,0,1
68,78,3,2,1,1,0,156,146,60.74049592828487,68.28866364206857,Batting,Mumbai,Clear,1,0
99,78,2,4,1,0,0,155,180,60.851181294922114,66.69391241777168,Bowling,Pune,Humid,0,1
76,84,4,3,1,0,0,179,160,52.90354820823072,55.70978986188636,Bowling,Pune,Humid,1,1
60,81,3,2,0,1,1,178,155,60.73220819813709,56.11021859781772,Bowling,Delhi,Clear,0,0
84,90,0,0,1,1,1,191,159,55.63288538740376,49.26761048784908,Bowling,Pune,Humid,1,0
99,76,3,1,1,1,1,171,182,69.30794250391946,53.63523670211444,Batting,Pune,Clear,0,1
84,82,1,4,1,0,0,199,183,44.873806415104994,61.43345481818186,Batting,Mumbai,Clear,0,0
98,91,3,0,0,0,1,183,186,58.02001803116817,52.07292176943376,Bowling,Pune,Humid,1,1
94,69,2,3,1,1,1,148,189,54.737163278530105,45.63951616228101,Bowling,Pune,Clear,1,1
62,69,2,3,1,1,0,166,158,45.83399033973083,56.225787364752335,Batting,Delhi,Clear,1,0
96,95,4,1,0,0,0,185,187,62.4997129642511,46.76010734362984,Bowling,Mumbai,Clear,0,1
89,67,4,1,1,0,0,191,171,48.26524059795986,69.228626680378,Bowling,Mumbai,Clear,0,1
97,79,4,4,0,1,0,172,154,51.45129457280625,51.710197420358625,Bowling,Delhi,Humid,0,1
93,91,0,4,1,1,0,149,144,51.2449170876259,67.28994914827348,Bowling,Pune,Clear,0,0
71,73,4,1,0,1,1,156,150,47.32613419563847,46.76661989810873,Bowling,Delhi,Humid,0,1
78,87,0,1,1,1,1,188,154,52.92115995095216,45.67627015917329,Bowling,Mumbai,Clear,0,0
96,83,4,3,1,0,0,188,168,54.20037642782855,58.50703387119212,Batting,Delhi,Humid,1,1
76,74,0,1,1,0,1,175,189,62.326650184279224,63.38137234909962,Bowling,Mumbai,Clear,0,1
69,81,3,2,0,0,1,156,184,62.952057231311116,57.00293691557127,Batting,Delhi,Clear,0,0
71,89,3,0,1,0,1,157,143,44.75667904874986,46.89387050815778,Batting,Pune,Humid,1,1
75,63,2,1,0,1,1,191,188,57.78316897982596,41.13683088651988,Batting,Pune,Humid,1,1
83,72,0,4,0,0,0,162,175,66.88593394838186,58.548664635730155,Bowling,Mumbai,Clear,1,0
78,82,1,2,0,1,1,173,187,43.263598266536825,43.93111676096645,Bowling,Delhi,Clear,1,0
67,67,2,4,0,0,1,147,162,54.18742133602416,50.29529161096994,Bowling,Mumbai,Clear,1,0
90,77,3,2,1,0,1,152,154,62.51059367225028,60.27354261013694,Batting,Pune,Clear,0,1
80,71,0,1,1,0,0,162,185,58.344740031470295,42.94070321748796,Batting,Mumbai,Clear,0,1
76,90,4,0,1,1,1,196,183,43.017569697898715,43.81754439351867,Bowling,Pune,Humid,1,1
82,73,1,4,0,0,0,193,142,51.89818376052917,41.849986219222124,Bowling,Mumbai,Humid,1,0
96,93,3,2,1,1,0,159,171,55.217184946505924,69.88237386720479,Batting,Delhi,Clear,0,1
75,77,2,3,0,1,0,161,149,69.87536805148818,51.61230305804744,Batting,Pune,Humid,1,0
65,93,0,1,0,0,0,186,179,45.358237279709584,67.17385503203903,Batting,Mumbai,Humid,0,0
67,70,1,0,0,1,1,191,177,69.47271301480338,48.80756915272846,Bowling,Pune,Clear,0,1
84,71,0,1,1,0,0,162,161,51.28449352688332,62.59607695421487,Batting,Delhi,Humid,1,1
77,74,4,3,1,1,0,180,153,46.00961458221464,46.57199848937137,Batting,Pune,Clear,0,1
84,90,2,0,0,0,0,174,156,52.42327246371988,54.94974128944751,Batting,Delhi,Humid,0,1
71,88,0,3,1,1,0,142,160,58.41985372104452,64.7384721788734,Bowling,Pune,Humid,0,0
74,85,3,1,1,1,0,173,190,46.40492181732988,64.49003196685248,Bowling,Delhi,Humid,0,1
85,77,2,2,0,0,1,172,187,48.74317249906383,63.828421520880234,Bowling,Pune,Humid,1,1
85,91,3,1,0,0,0,185,154,65.6363950520587,64.71203239115658,Batting,Delhi,Humid,1,1
91,81,0,1,1,0,1,156,197,69.97028385006604,46.34416843917638,Batting,Mumbai,Clear,1,1
69,97,2,1,0,0,1,184,154,49.545180744952795,54.466488176811595,Batting,Mumbai,Humid,1,0
75,76,3,4,0,1,0,158,140,44.46570411849821,54.54614423791476,Batting,Pune,Clear,1,0
66,82,4,3,1,1,1,169,163,63.79512459982125,66.71507462043738,Bowling,Delhi,Humid,0,0
76,83,4,3,1,1,1,162,194,58.01367061825435,48.90675488198286,Batting,Mumbai,Humid,0,1
82,67,0,3,0,1,1,154,194,43.01203430126803,67.94487680167146,Batting,Pune,Humid,0,0
85,65,2,4,1,0,0,198,151,68.40314444308063,53.52387208918297,Bowling,Mumbai,Clear,0,1
80,64,1,2,0,1,0,196,149,42.34148585199676,60.09361009532256,Batting,Delhi,Humid,1,1
81,88,2,1,0,0,0,153,185,58.760692049009236,48.06649336838003,Batting,Pune,Humid,1,0
66,87,4,2,1,1,0,141,181,52.718117676807445,52.30894320493922,Batting,Delhi,Clear,0,0
73,70,3,4,0,0,0,178,181,56.69871754719807,61.29402796207421,Bowling,Delhi,Clear,1,0
74,60,1,3,0,0,0,188,191,46.39642586980433,55.38241425553028,Batting,Delhi,Clear,0,1
66,78,0,1,0,0,0,157,170,60.643311977519545,67.92124035065001,Bowling,Mumbai,Humid,0,0
68,68,1,0,1,0,1,145,150,68.79159067400019,62.11374897692433,Batting,Pune,Humid,1,1
67,86,0,0,1,0,1,198,193,53.75277622134747,56.932087765318,Bowling,Delhi,Humid,1,0
82,93,1,2,1,1,0,171,155,55.68874832704682,66.60009269956625,Bowling,Mumbai,Humid,1,0
88,63,0,3,0,0,1,160,148,47.19435011706644,59.96669166366233,Bowling,Delhi,Clear,0,1
77,95,0,0,0,1,0,179,186,66.75603951253242,59.41961420261297,Batting,Mumbai,Clear,1,0
90,77,1,2,1,1,0,167,153,69.13523215419875,47.39113999442882,Batting,Pune,Humid,0,1
89,74,1,4,1,0,0,166,158,63.58890655258163,51.84570896584633,Bowling,Pune,Clear,1,1
98,72,0,2,1,1,1,141,170,56.28320506479412,60.499109578120645,Bowling,Pune,Clear,0,1
94,78,4,2,0,1,0,172,148,68.70390473525892,66.75375134449473,Batting,Pune,Clear,1,1
77,65,1,2,1,1,0,155,175,44.61550166101831,49.46642420934746,Bowling,Delhi,Humid,0,1
98,71,2,1,0,0,0,178,192,54.354725796856556,46.464568658289544,Batting,Mumbai,Clear,0,1
76,96,3,2,1,0,0,161,178,56.12817120179239,57.810879364475674,Batting,Pune,Humid,1,0
73,76,0,2,0,0,1,195,193,54.7574925925713,42.015912943081396,Bowling,Delhi,Humid,0,0
90,82,0,1,0,0,0,182,165,64.0725486153611,61.43625104350016,Bowling,Pune,Humid,1,1
83,85,3,1,1,1,1,186,147,60.11208673049092,61.094156298624426,Batting,Pune,Clear,1,1
94,88,4,4,0,1,1,152,163,43.79975397754785,50.64898092958465,Batting,Pune,Clear,1,1
93,92,3,3,1,1,0,195,147,50.393539220291814,66.78032960034705,Batting,Mumbai,Clear,0,1
62,86,1,0,0,1,0,141,158,50.17230545160659,55.06543424617382,Bowling,Mumbai,Clear,1,0
96,84,3,0,0,1,1,153,186,56.96896578378786,59.3729485207881,Batting,Mumbai,Humid,0,1
99,69,0,2,1,1,1,195,187,48.74375252973691,46.28735445815013,Bowling,Pune,Humid,1,1
85,82,3,4,0,0,1,177,169,43.51815308661732,52.5202100548,Bowling,Delhi,Humid,1,0
82,80,2,2,1,1,1,180,197,59.61047996971406,65.87252620809305,Batting,Delhi,Clear,0,1
98,80,1,0,1,1,0,167,161,65.53110815605068,46.388186428970286,Bowling,Delhi,Clear,0,1
74,72,3,1,1,1,1,146,194,67.94824286397773,51.717231327774066,Bowling,Pune,Clear,1,1
63,96,0,3,0,0,1,157,148,69.17735252978427,49.5422963328439,Bowling,Mumbai,Humid,0,0
88,92,1,4,0,1,1,195,197,63.43350538627042,44.533305545943406,Bowling,Delhi,Humid,1,0
81,83,0,1,0,1,1,180,197,44.19107284875707,48.691537543826065,Batting,Pune,Clear,0,0
84,70,4,3,1,0,0,194,183,65.59335472710174,46.9831685072565,Batting,Pune,Humid,0,1
72,76,2,4,1,1,0,175,187,51.99880220147422,67.70780891383981,Bowling,Delhi,Humid,1,0
77,63,4,4,0,0,0,180,143,61.89733941377091,62.23236413628388,Bowling,Delhi,Clear,0,1
92,84,2,0,0,0,1,175,176,55.938040148825074,49.48304745348473,Bowling,Pune,Clear,1,1
75,89,3,1,1,1,1,183,147,64.85818400946351,62.90017159728129,Bowling,Delhi,Humid,1,1
61,68,1,4,0,1,0,143,140,52.76517198519066,40.664198591016145,Bowling,Pune,Clear,0,0
94,80,3,4,1,0,0,196,167,41.85381432220062,55.795741323134195,Batting,Delhi,Humid,1,1
93,79,2,3,0,1,1,169,145,56.704711326474126,47.51003691204019,Batting,Mumbai,Clear,0,1
89,78,2,0,1,1,0,163,186,45.1387166400302,43.429662154255425,Batting,Pune,Humid,0,1
72,78,2,2,0,0,1,159,175,68.96552897058768,66.51275585015466,Batting,Mumbai,Clear,1,0
72,71,0,0,0,0,1,185,192,55.80889197476475,45.98021602787718,Bowling,Delhi,Clear,0,1
77,96,1,2,1,1,1,195,150,56.606763815117816,64.67173278838847,Bowling,Pune,Clear,1,0
91,76,3,1,1,0,1,170,144,67.21797138444452,52.396680324753135,Batting,Delhi,Humid,1,1
91,96,3,1,1,1,1,163,189,58.73755735453524,40.42872310122101,Batting,Pune,Humid,0,1
94,98,4,4,0,1,1,146,163,49.08188131569121,61.97598487903076,Batting,Delhi,Clear,0,0
98,87,2,1,1,1,0,165,186,48.88283850740113,57.89079274658104,Bowling,Mumbai,Humid,1,1
88,94,2,4,1,1,0,152,157,55.04735949719368,50.32515649503458,Bowling,Mumbai,Humid,1,0
88,77,2,0,0,0,0,193,159,65.99824686787477,48.4463780177879,Bowling,Delhi,Clear,1,1
75,73,3,1,1,1,1,147,167,63.841880222088356,42.21073757111304,Batting,Mumbai,Clear,0,1
69,94,4,0,1,0,0,194,152,68.88221758170535,68.24276784505817,Batting,Mumbai,Clear,0,0
89,66,0,0,1,1,1,144,144,42.15658368556611,54.81954654076257,Bowling,Delhi,Humid,1,1
84,72,1,1,0,1,1,183,169,48.049782068930156,42.56573552728324,Bowling,Pune,Clear,0,1
98,77,0,0,0,0,1,152,140,42.40623123441178,66.06039153233411,Bowling,Delhi,Humid,1,1
79,96,3,1,0,1,1,168,161,62.53237581707309,48.3649951845345,Batting,Pune,Humid,0,0
64,72,2,1,1,0,0,159,157,44.22501067451151,46.10808147203964,Bowling,Mumbai,Humid,1,1
60,95,1,1,0,0,0,153,185,42.9965895399282,48.42812315026656,Bowling,Mumbai,Clear,1,0
89,90,3,2,1,1,0,171,144,56.85016621298673,56.93714375821334,Batting,Mumbai,Clear,1,1
62,61,3,0,1,1,1,199,170,52.344541363574756,42.221694534911094,Bowling,Mumbai,Humid,1,1
73,75,3,3,1,1,0,189,145,61.45304016287401,54.45270727368029,Bowling,Mumbai,Humid,1,1
89,68,1,1,0,1,0,166,166,54.61046175100819,66.87230335372938,Bowling,Pune,Clear,1,1
63,68,1,0,0,0,0,195,195,52.76003787821358,45.645147875383714,Bowling,Pune,Clear,0,0
77,97,4,4,1,1,1,164,164,52.76501346240913,49.935663164567316,Batting,Pune,Clear,1,0
96,70,4,1,1,1,0,191,168,66.15629141196564,51.883658951549585,Bowling,Delhi,Clear,1,1
84,81,0,1,0,1,1,143,167,51.856769521673996,57.586621345817356,Batting,Mumbai,Clear,1,0
60,92,1,3,0,1,0,160,155,50.001913833089006,67.57762739578935,Bowling,Mumbai,Clear,1,0
74,95,1,2,0,1,1,157,193,50.15605231068188,51.83617624727276,Batting,Mumbai,Clear,1,0
68,82,1,2,1,0,0,178,192,45.89802390444671,42.07458522033291,Bowling,Delhi,Clear,0,0
74,93,4,1,0,1,0,154,151,65.82066551721968,50.43852584292977,Bowling,Delhi,Clear,1,0
83,68,3,0,0,0,0,192,159,44.39892445082745,45.70256237799534,Batting,Delhi,Humid,1,1
63,83,2,4,0,1,1,177,157,67.25832213398816,59.5532343645731,Bowling,Mumbai,Clear,1,0
71,67,4,4,1,1,0,187,173,48.50403165733019,40.87786327501996,Bowling,Pune,Clear,1,1
96,66,1,0,0,1,0,191,194,66.98280466521541,48.7578991321922,Batting,Delhi,Humid,0,1
96,95,4,1,1,0,1,163,192,63.724619704437316,56.3552052169786,Bowling,Delhi,Clear,0,1
65,77,0,4,1,1,1,147,162,57.459625628510764,48.320026181486625,Bowling,Pune,Clear,1,0
98,62,1,2,1,0,1,167,184,60.08410011755797,56.529858500357626,Bowling,Delhi,Humid,1,1
83,87,0,0,0,0,1,160,166,49.77532272474783,43.4413696656155,Bowling,Pune,Clear,0,0
70,65,1,3,0,1,0,155,188,57.226858429829875,68.28416463968867,Bowling,Mumbai,Humid,1,0
72,80,4,1,0,0,0,199,156,48.772087021800914,48.7272042198966,Batting,Pune,Humid,0,1
93,87,3,0,1,1,1,193,187,52.06818441671385,67.6900251816965,Batting,Pune,Clear,1,1
